country,tipi1,tipi2,tipi3,tipi4,tipi5,tipi6,tipi7,tipi8,tipi9,tipi10,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,family_size,stress_score,anxiety_score,depression_score,stress_category,anxiety_category,depression_category
MY,6,5,4,4,6,5,6,5,3,3,2,3,2,2,20,1,10,1,10,2,1,4,29,28,39,3,4,4
ID,1,4,1,3,4,5,7,7,4,1,3,3,1,2,20,1,4,5,10,1,1,2,15,12,25,1,2,3
NO,1,6,5,3,5,7,3,5,5,7,2,2,1,2,24,1,2,1,60,2,1,3,23,10,42,2,2,4
MY,5,7,7,7,6,7,5,7,1,7,3,1,2,2,20,0,10,1,10,2,1,3,29,29,25,3,4,3
MY,4,6,4,6,3,4,4,4,4,2,3,3,2,2,22,1,8,0,70,2,1,3,38,30,41,4,4,4
MY,3,3,5,6,5,6,6,4,2,5,3,2,2,2,23,1,10,2,10,2,1,4,26,23,38,3,4,4
MY,4,6,3,7,5,7,7,7,3,4,3,3,2,2,20,1,10,4,10,2,1,3,39,30,40,4,4,4
MY,5,5,5,6,5,6,5,4,5,5,3,3,2,2,18,1,10,1,10,2,1,6,19,21,20,2,4,2
US,6,5,6,7,7,7,6,6,4,4,1,3,2,2,17,1,4,2,70,2,1,4,32,23,28,3,4,4
MY,6,4,5,7,4,7,7,7,3,4,2,3,2,2,19,1,10,0,70,2,1,4,22,16,27,2,3,3
BR,4,6,2,6,2,6,7,6,4,3,4,3,2,2,35,1,12,1,70,1,1,2,11,7,4,0,0,0
RU,4,4,5,2,6,6,5,3,6,2,2,3,1,2,19,2,2,1,60,2,1,1,10,10,24,0,2,3
MY,1,7,4,7,5,4,6,7,1,6,3,2,2,2,22,1,10,4,10,2,1,5,33,25,27,3,4,3
MY,4,4,2,3,2,3,3,3,3,3,0,3,2,2,21,1,10,3,10,2,1,5,19,17,20,2,3,2
US,2,5,7,6,6,7,7,1,7,4,3,1,2,1,65,3,4,1,60,1,2,8,19,12,25,2,2,3
US,1,6,1,7,2,7,3,7,1,1,1,2,2,1,13,1,7,5,60,2,1,2,42,40,42,4,4,4
US,5,7,4,7,1,7,6,6,5,4,2,3,2,1,28,1,9,5,60,1,1,2,34,11,36,4,2,4
US,1,5,7,7,6,7,4,7,1,1,2,2,2,1,19,1,1,2,60,2,1,3,22,12,25,2,2,3
CA,1,5,6,4,5,7,6,2,4,5,2,2,1,1,20,1,2,1,70,2,1,2,22,14,25,2,2,3
NO,3,2,3,6,7,6,7,5,2,1,3,1,1,2,24,1,1,1,60,2,1,5,17,16,15,1,3,2
US,6,2,7,6,5,4,7,2,2,2,1,1,2,1,15,1,4,2,60,2,1,2,14,27,18,0,4,2
MY,5,1,6,2,7,5,7,1,7,2,3,3,2,2,28,1,10,1,10,1,2,3,30,4,36,3,0,4
MY,6,7,4,7,6,5,5,6,2,6,2,2,2,2,20,1,4,1,10,2,1,4,37,27,34,4,4,4
US,4,3,6,3,6,4,4,6,5,4,0,1,1,1,55,1,7,1,60,1,2,6,26,7,27,3,0,3
MY,6,5,1,6,5,7,5,1,4,2,3,1,2,2,20,1,10,1,10,2,1,2,27,35,35,3,4,4
GB,5,6,5,3,6,5,6,1,2,4,2,3,2,2,20,1,4,2,60,0,1,1,17,4,14,1,0,2
US,5,6,5,7,5,2,4,4,5,2,1,2,2,1,15,1,6,1,60,2,1,1,12,11,4,0,2,0
MY,4,4,1,3,6,7,4,7,6,5,3,3,1,2,20,1,10,4,10,2,1,2,8,10,12,0,2,1
MY,3,6,3,7,3,5,5,6,3,5,3,3,2,2,29,2,10,3,10,2,1,7,18,5,38,1,0,4
MY,3,3,6,0,4,5,0,6,3,4,3,1,2,2,21,1,10,1,10,2,1,6,27,23,21,3,4,3
BN,5,4,6,6,7,3,6,4,2,2,4,3,1,2,23,1,10,1,10,2,1,5,18,2,12,1,0,1
MY,3,3,5,4,7,3,7,5,7,4,2,3,1,2,21,1,10,1,10,2,1,4,10,8,11,0,1,1
MY,2,6,2,5,2,7,6,6,2,6,2,3,2,2,22,1,10,2,10,2,1,4,37,32,33,4,4,4
MY,4,4,2,6,4,4,6,7,3,4,3,2,1,2,20,1,10,1,70,2,1,4,27,29,29,3,4,4
MY,7,1,4,7,2,5,7,7,2,1,1,3,1,2,17,1,10,1,10,2,1,3,36,37,37,4,4,4
MY,6,1,6,7,1,7,7,5,4,4,2,3,2,2,22,1,8,1,10,2,1,2,19,18,31,2,3,4
US,1,7,2,5,5,5,5,5,3,2,4,2,1,1,46,1,4,1,60,1,2,6,14,10,20,0,2,2
MY,4,6,5,5,5,5,4,6,2,4,2,3,2,1,22,1,8,1,10,2,1,2,19,11,32,2,2,4
MY,5,4,6,6,7,4,5,6,3,4,2,3,2,2,19,1,10,1,10,2,1,3,24,22,30,2,4,4
US,3,5,1,6,6,5,5,7,1,3,2,2,1,1,19,1,4,2,60,1,1,3,24,25,29,2,4,4
MY,2,5,5,5,6,6,7,2,3,5,3,3,2,2,22,1,10,2,10,2,1,3,16,19,22,1,3,3
MY,1,1,3,1,5,5,5,1,5,2,3,2,2,2,35,1,10,1,70,1,2,7,0,1,1,0,0,0
MY,5,5,5,3,5,5,4,5,6,5,3,1,1,2,29,1,10,1,10,1,2,3,17,13,21,1,2,3
MY,1,7,6,7,7,6,7,7,1,1,3,1,2,2,34,1,10,1,10,1,1,8,28,18,33,3,3,4
NZ,1,5,5,4,4,7,6,1,4,2,3,3,2,2,26,1,12,1,10,1,1,2,39,41,42,4,4,4
US,2,4,1,2,7,3,7,6,2,1,0,3,1,2,57,1,4,1,60,1,2,4,18,1,12,1,0,1
MY,7,5,6,1,7,1,7,1,6,3,3,2,2,2,34,1,10,1,70,1,2,4,1,0,1,0,0,0
MY,4,4,3,5,5,6,6,2,6,4,3,3,2,2,34,1,10,5,10,1,1,7,7,9,12,0,1,1
MY,6,2,6,5,5,5,7,3,6,5,3,3,2,2,37,1,10,3,70,1,2,4,8,1,8,0,0,0
MY,7,5,7,3,7,1,5,5,3,5,4,2,2,2,40,1,10,2,10,1,2,9,5,2,2,0,0,0
ET,5,2,1,1,6,1,7,6,3,6,3,3,2,2,20,1,10,1,30,2,1,2,33,29,22,3,4,3
CA,4,1,6,7,7,3,6,5,2,1,2,2,2,1,21,1,1,1,60,2,1,2,21,26,6,2,4,0
MY,4,0,4,7,0,6,0,7,2,0,4,3,2,2,22,2,10,0,10,2,1,3,35,26,39,4,4,4
MY,5,7,5,7,5,7,7,1,5,5,3,3,2,1,26,1,7,2,10,1,2,5,38,34,26,4,4,3
MY,7,3,6,2,6,1,5,2,6,2,3,2,1,2,26,1,10,1,60,1,1,4,5,2,0,0,0,0
MY,4,2,6,5,5,7,6,4,4,4,3,1,2,2,21,1,4,1,10,2,1,5,17,19,40,1,3,4
SG,2,6,6,5,6,5,4,3,4,3,3,3,2,1,27,1,6,1,10,2,1,3,24,15,29,2,3,4
US,6,6,5,7,5,4,3,3,1,1,2,3,2,2,18,1,6,2,10,2,1,2,29,28,14,3,4,2
MY,2,2,5,7,3,4,7,6,5,5,2,3,2,1,19,1,6,1,70,2,1,2,26,26,23,3,4,3
MY,5,5,7,7,7,7,1,2,6,5,2,3,2,1,20,1,10,1,10,2,1,4,17,7,17,1,0,2
MY,4,5,0,6,3,4,4,5,2,5,2,3,2,2,17,1,10,1,10,2,1,3,30,28,29,3,4,4
AU,6,6,7,5,7,7,6,6,4,4,3,3,2,2,23,1,10,1,10,2,1,6,29,26,40,3,4,4
GB,5,5,4,6,6,6,7,4,4,3,3,3,2,2,24,1,7,1,60,2,1,1,8,1,6,0,0,0
MY,4,5,6,6,5,6,7,5,5,4,3,2,2,2,27,1,10,5,10,1,1,4,30,23,18,3,4,2
IT,6,6,4,5,7,2,4,2,1,2,1,2,1,2,19,1,1,1,60,1,1,1,14,3,6,0,0,0
MY,6,1,7,1,7,2,6,5,7,5,2,1,2,2,18,1,12,5,10,2,1,3,2,6,1,0,0,0
MY,1,6,2,7,1,4,3,1,4,7,2,2,2,2,17,1,10,1,10,2,1,2,19,19,20,2,3,2
ID,6,6,6,2,6,4,6,4,6,4,3,3,2,2,49,1,10,1,10,1,1,8,6,3,1,0,0,0
AU,3,1,5,4,6,7,7,4,5,4,3,1,2,1,24,1,1,3,60,1,1,2,5,6,11,0,0,1
ID,2,2,6,4,6,6,6,3,6,2,2,1,2,2,29,1,10,5,10,1,1,4,5,0,1,0,0,0
IN,5,1,5,6,5,7,7,2,5,2,4,3,2,2,41,1,11,5,10,1,1,3,23,16,19,2,3,2
GB,3,6,2,5,6,5,3,6,3,3,3,3,2,1,44,1,6,1,60,2,1,3,11,8,13,0,1,1
ID,5,5,5,6,5,5,6,3,4,5,3,3,2,1,26,1,10,1,10,1,1,2,13,10,15,0,2,2
GB,4,6,4,6,5,5,6,6,2,3,2,1,1,1,39,1,1,3,60,1,1,7,35,24,20,4,4,2
DE,1,4,2,7,6,7,2,7,1,1,2,3,1,2,20,1,2,1,60,1,1,1,34,28,40,4,4,4
US,5,2,7,5,6,5,4,3,7,4,2,1,1,1,23,2,7,1,60,1,2,3,15,0,0,1,0,0
MY,2,1,6,5,3,2,6,5,5,2,3,2,2,2,45,1,5,1,10,1,3,1,10,2,12,0,0,1
ID,1,4,4,6,3,6,4,6,4,4,2,2,1,2,19,1,0,1,10,2,1,3,20,12,13,2,2,1
MY,2,1,5,3,5,7,7,2,6,2,3,1,2,2,26,1,10,1,10,2,1,10,8,12,3,0,2,0
NONE,6,7,6,7,4,4,5,2,2,4,3,3,2,2,24,1,10,1,10,2,1,5,24,10,26,2,2,3
US,1,2,6,7,5,7,6,5,3,2,1,2,2,1,16,1,1,3,60,2,1,3,13,6,8,0,0,0
BG,2,5,7,7,4,7,2,4,2,2,1,2,1,2,25,1,7,1,60,2,3,0,28,25,19,3,4,2
SA,2,4,6,5,6,7,7,3,3,3,3,2,2,2,26,1,10,1,20,1,1,0,15,13,7,1,2,0
US,1,4,5,7,7,5,5,2,2,5,1,3,2,1,18,1,1,0,30,2,1,1,38,31,34,4,4,4
MY,5,7,7,7,7,7,7,5,7,7,4,3,2,1,24,2,4,5,10,1,1,3,28,31,34,3,4,4
MY,5,5,4,6,5,1,7,7,6,3,2,2,2,2,19,1,10,5,70,2,1,1,23,17,21,2,3,3
MY,2,2,6,4,6,6,6,5,6,4,3,2,2,2,29,1,10,1,10,1,1,7,2,6,0,0,0,0
MY,2,6,4,7,5,6,5,3,1,4,3,2,2,2,26,1,3,2,10,1,1,4,35,23,35,4,4,4
GB,2,2,5,5,2,5,5,3,5,5,3,2,2,1,45,1,2,3,60,1,1,2,9,9,27,0,1,3
MY,5,2,6,7,6,7,7,1,6,5,3,1,1,2,25,1,10,1,10,2,1,6,30,21,31,3,4,4
MY,2,3,1,5,2,7,4,5,2,4,3,2,1,1,25,2,10,1,10,2,1,5,16,6,39,1,0,4
MY,6,3,6,1,6,6,6,5,4,4,4,2,2,2,33,1,4,1,10,2,1,4,5,5,1,0,0,0
GR,1,1,6,6,4,7,6,1,1,3,1,3,2,2,16,1,7,1,70,2,1,2,30,37,36,3,4,4
US,6,2,5,3,7,3,6,6,5,2,1,2,2,1,15,1,7,1,60,2,1,3,17,20,12,1,4,1
MY,5,5,6,6,5,5,6,6,5,4,3,2,2,2,25,1,10,1,70,1,1,7,19,13,15,2,2,2
MY,7,7,1,7,4,6,7,7,4,7,0,3,2,2,17,1,10,1,10,2,1,3,37,19,31,4,3,4
US,5,3,2,6,7,5,7,5,4,1,2,2,2,1,15,3,12,2,60,2,1,2,28,12,17,3,2,2
MY,4,5,6,5,7,6,3,2,5,5,3,3,1,1,25,1,10,1,70,1,1,4,12,8,18,0,1,2
MY,7,2,7,1,7,3,7,2,7,2,3,2,1,2,38,1,10,1,10,1,2,4,0,0,0,0,0,0
GB,6,5,7,5,6,5,7,5,2,3,2,0,2,1,17,1,1,2,60,2,1,5,27,10,32,3,2,4
US,5,2,6,7,4,7,7,2,7,1,1,2,2,1,16,1,4,4,60,2,1,2,10,10,5,0,2,0
US,7,4,2,1,3,7,6,7,5,1,2,3,2,1,13,1,12,2,10,2,1,2,15,26,29,1,4,4
DK,4,5,5,7,1,7,5,5,1,5,1,0,2,2,17,1,12,5,60,2,1,2,38,42,42,4,4,4
MY,5,2,7,5,7,1,7,5,6,5,3,3,2,2,20,1,7,5,10,2,1,5,9,11,5,0,2,0
RO,6,5,4,6,3,3,6,7,1,6,2,3,1,2,20,1,1,1,60,2,1,1,20,18,33,2,3,4
PK,5,4,7,2,6,6,5,6,4,3,1,2,2,2,17,1,10,4,10,2,1,3,13,12,12,0,2,1
US,0,0,0,0,0,0,0,0,0,0,2,1,2,2,60,1,12,1,70,1,2,12,21,14,9,2,2,0
MX,3,6,5,6,3,7,6,2,3,3,3,3,2,2,24,1,4,2,70,1,1,2,18,3,31,1,0,4
NONE,4,4,5,6,4,5,5,5,4,5,3,1,2,2,20,1,10,5,10,2,1,6,12,8,13,0,1,1
EE,5,4,3,7,6,5,5,6,2,3,2,2,2,2,18,1,12,1,60,2,1,2,28,30,30,3,4,4
GB,4,5,6,6,5,3,6,1,3,4,2,3,2,1,14,1,1,1,60,1,1,2,26,26,31,3,4,4
ID,2,5,5,5,6,7,5,6,5,1,4,2,2,2,29,1,6,2,10,1,1,2,24,11,22,2,2,3
MY,6,6,5,0,6,2,4,3,4,3,3,2,1,1,22,1,6,1,10,2,1,4,30,24,29,3,4,4
MY,4,5,5,5,6,4,4,4,4,3,3,3,2,2,26,1,10,1,10,2,1,4,18,22,19,1,4,2
US,1,2,5,7,4,6,6,3,1,5,2,2,3,1,17,1,2,3,60,2,1,2,10,19,25,0,3,3
PH,6,5,7,7,7,7,7,4,6,6,3,1,2,2,21,1,4,1,10,1,1,2,31,35,27,3,4,3
DK,5,3,5,2,6,5,5,2,6,6,4,3,1,2,33,1,1,3,60,1,1,3,0,1,11,0,0,1
MY,2,1,7,5,6,6,7,1,4,3,4,3,1,2,22,1,10,5,10,2,1,5,15,14,29,1,2,4
MY,5,5,5,5,3,5,4,5,3,4,3,2,2,2,27,1,10,1,10,1,1,4,9,6,4,0,0,0
US,7,3,4,7,3,2,5,5,3,4,1,2,2,1,16,2,4,1,60,2,1,3,28,21,12,3,4,1
US,1,3,2,6,7,7,3,7,2,2,2,3,1,1,17,1,1,1,60,2,0,1,11,9,29,0,1,4
US,3,5,7,5,5,7,2,1,2,5,1,2,2,1,16,2,6,1,10,2,1,3,32,10,36,3,2,4
US,1,7,5,5,4,2,3,2,2,1,4,3,2,1,79,1,3,1,60,1,3,1,3,2,5,0,0,0
MY,5,4,6,5,5,5,5,4,4,6,3,3,2,2,38,1,10,1,10,1,2,5,16,16,16,1,3,2
US,5,7,2,6,5,3,5,5,2,2,1,1,1,1,16,1,2,2,60,2,1,3,30,31,42,3,4,4
MY,5,6,6,4,6,5,5,5,6,5,3,2,2,2,22,1,4,5,70,2,1,7,16,12,15,1,2,2
MY,4,4,0,5,4,6,0,3,3,4,3,1,2,2,25,1,10,1,70,2,2,8,17,20,30,1,4,4
US,6,7,6,7,5,6,7,5,3,3,2,2,2,1,27,1,1,3,60,1,1,3,42,40,32,4,4,4
MY,4,2,6,5,5,7,6,2,5,3,3,3,2,2,27,1,6,1,70,1,2,5,8,3,6,0,0,0
MY,1,5,6,7,3,7,6,2,2,6,4,2,2,2,27,1,10,0,10,2,1,6,28,14,42,3,2,4
MY,6,5,5,6,7,5,6,6,6,5,2,1,2,2,19,1,10,0,10,2,1,5,9,8,3,0,1,0
MY,2,2,2,2,2,2,5,2,5,2,3,1,2,2,24,1,10,5,70,1,2,6,13,14,13,0,2,1
US,1,1,7,7,6,1,7,6,3,3,1,3,1,1,15,1,6,2,60,2,1,2,20,10,3,2,2,0
ZA,3,1,3,6,5,4,6,5,2,2,2,2,2,1,21,2,6,1,60,2,1,3,13,8,5,0,1,0
MY,5,1,7,6,5,6,6,1,5,3,4,2,2,2,27,1,10,5,10,1,1,2,20,7,28,2,0,4
CA,1,5,4,7,5,5,4,4,1,1,3,3,2,1,27,1,12,2,60,2,2,5,42,25,38,4,4,4
MY,1,3,7,1,4,7,4,1,5,6,4,2,2,2,28,1,10,1,10,1,1,2,16,1,21,1,0,3
MY,6,4,6,6,4,6,3,6,5,6,3,3,2,1,23,1,10,1,10,2,1,3,22,14,36,2,2,4
AU,2,5,4,6,2,3,6,2,1,3,2,2,3,1,27,1,12,5,60,1,1,2,38,25,38,4,4,4
MY,6,2,6,2,5,5,5,2,6,2,3,1,2,1,27,1,6,1,10,1,1,4,14,13,12,0,2,1
MY,7,4,5,1,7,1,6,1,7,2,2,3,1,2,33,1,10,1,70,1,1,5,8,8,4,0,1,0
MY,4,4,3,6,5,4,6,6,1,5,2,3,2,2,18,1,10,1,10,2,1,3,37,22,42,4,4,4
GR,6,5,6,5,5,5,7,2,4,3,3,2,2,2,23,1,7,1,60,1,1,5,1,0,1,0,0,0
MY,3,1,7,5,7,7,7,3,7,1,2,1,2,2,30,1,4,5,10,1,1,8,7,3,8,0,0,0
MY,5,4,5,7,4,3,3,7,2,4,2,1,2,2,19,1,10,1,10,2,1,1,25,30,26,2,4,3
MY,6,4,3,2,6,5,5,4,5,4,3,2,2,2,20,1,10,3,10,2,1,6,6,2,6,0,0,0
MY,4,1,6,2,7,1,6,1,3,1,4,2,2,1,27,2,10,1,10,1,2,10,10,7,1,0,0,0
MY,6,3,4,3,6,7,5,3,4,3,2,2,1,2,24,1,4,1,10,1,1,2,7,2,7,0,0,0
MY,6,7,6,5,6,6,7,3,5,2,4,3,1,2,29,2,6,2,10,1,1,2,8,5,0,0,0,0
MY,4,4,4,5,5,4,4,4,3,4,3,3,1,2,24,1,10,1,10,1,1,2,21,16,20,2,3,2
MY,5,1,7,1,7,7,7,5,7,1,2,1,2,2,30,1,4,5,10,1,1,8,4,4,3,0,0,0
MY,0,0,0,0,0,0,0,0,0,0,3,3,2,2,29,1,4,5,70,2,1,5,14,12,13,0,2,1
NZ,2,6,3,2,5,6,2,7,7,2,2,2,2,1,18,1,1,1,60,2,1,3,15,8,21,1,1,3
MY,5,5,5,4,6,6,6,6,6,5,3,3,2,2,29,1,10,5,10,1,1,0,18,13,25,1,2,3
PH,3,5,3,7,4,7,7,7,6,1,2,3,2,2,18,1,7,2,10,2,1,5,38,34,40,4,4,4
US,7,5,6,5,7,1,7,4,6,3,2,3,1,1,16,1,6,5,30,2,1,0,19,9,2,2,1,0
MY,4,5,6,7,5,0,7,7,5,6,3,3,2,2,27,1,4,1,10,1,2,4,33,40,28,3,4,4
MY,6,6,6,7,6,7,5,2,2,4,4,1,2,1,35,1,10,1,10,2,1,3,40,32,42,4,4,4
MY,6,4,7,6,6,5,4,1,5,4,2,3,2,2,20,1,10,1,10,2,1,5,24,12,14,2,2,2
MY,1,3,5,7,2,5,4,4,2,7,4,1,2,2,24,1,3,1,10,1,1,2,31,13,35,3,2,4
MY,4,5,5,5,6,6,5,3,4,3,2,3,2,2,20,1,10,1,70,2,1,4,20,20,13,2,4,1
MY,3,6,7,4,7,6,5,2,4,3,3,3,2,2,22,1,10,1,10,2,1,4,29,31,24,3,4,3
MY,4,4,5,7,5,3,6,6,1,2,2,2,2,2,16,1,10,1,10,2,1,4,40,28,42,4,4,4
US,3,7,7,4,7,4,2,6,2,4,2,2,1,1,18,1,9,1,60,2,1,2,36,10,11,4,2,1
MY,6,6,5,6,6,1,6,4,2,1,3,3,2,2,27,1,10,5,10,1,1,4,36,28,33,4,4,4
MY,4,4,5,6,4,7,7,3,2,4,3,1,2,1,21,1,10,5,10,2,1,4,32,31,25,3,4,3
US,6,6,6,2,7,1,5,2,1,1,4,2,1,1,28,1,12,3,60,1,1,5,15,3,37,1,0,4
US,2,3,7,6,5,7,6,2,5,3,4,1,2,1,39,1,2,1,50,1,2,1,20,25,21,2,4,3
MY,7,6,7,5,6,3,7,3,2,4,3,1,2,2,23,1,10,1,10,2,1,2,14,9,16,0,1,2
ID,5,4,5,3,5,2,6,5,1,6,2,3,2,2,19,1,10,1,20,2,2,3,6,3,2,0,0,0
MY,4,4,5,7,5,7,7,6,4,3,2,1,2,2,18,2,10,0,10,2,1,2,42,31,38,4,4,4
MY,5,7,3,7,7,2,5,7,4,7,2,1,2,2,18,1,10,0,10,2,1,9,31,27,27,3,4,3
MY,2,4,6,5,4,7,7,2,4,5,3,2,2,2,22,1,10,4,10,2,1,6,13,14,6,0,2,0
MY,4,6,6,5,6,5,4,4,3,4,2,3,2,2,20,1,10,0,10,2,1,6,8,7,6,0,0,0
CA,3,4,5,6,5,5,6,4,5,4,3,3,2,1,21,1,2,2,60,2,1,1,25,12,28,2,2,4
US,7,3,7,7,5,3,7,5,2,2,2,3,2,1,16,1,12,1,70,2,1,2,4,0,5,0,0,0
MY,1,7,1,7,2,7,1,7,1,7,2,2,2,1,32,1,10,1,10,2,1,8,36,24,42,4,4,4
MY,5,6,7,5,6,3,5,2,2,2,3,3,2,2,19,1,10,1,10,2,1,4,18,16,24,1,3,3
US,5,5,7,7,7,7,3,5,6,1,2,3,2,1,17,1,12,1,70,2,1,2,5,3,3,0,0,0
US,1,3,4,5,4,7,5,6,1,7,1,2,2,1,17,1,10,1,10,2,1,6,26,27,41,3,4,4
MY,5,5,4,5,4,5,4,3,3,4,4,2,2,2,25,1,10,1,10,1,1,4,25,18,27,2,3,3
DE,6,6,4,3,6,5,6,5,3,1,3,2,2,2,32,1,1,1,60,1,1,3,14,10,17,0,2,2
US,3,5,5,5,6,5,6,5,4,3,1,2,3,1,15,1,2,3,60,2,1,3,17,20,10,1,4,1
US,5,5,6,5,5,6,6,5,3,3,2,2,2,1,18,1,4,1,60,2,1,2,21,6,34,2,0,4
MY,6,4,6,1,6,3,6,4,5,5,2,3,1,1,22,1,10,4,70,2,1,7,12,5,8,0,0,0
GB,1,2,1,6,7,7,5,6,1,1,3,3,1,2,26,1,12,1,10,1,1,6,19,16,29,2,3,4
US,6,5,4,5,5,3,5,5,3,4,1,3,2,1,17,1,2,1,10,2,1,2,13,5,16,0,0,2
MY,1,3,1,6,1,7,7,6,4,1,3,3,2,2,23,1,10,1,10,1,1,2,30,12,29,3,2,4
MY,4,6,7,7,5,7,6,6,1,4,3,3,2,2,23,1,10,0,10,2,1,5,36,23,36,4,4,4
MY,5,5,5,7,3,4,6,2,1,5,3,2,2,2,27,1,10,4,10,1,2,9,28,19,20,3,3,2
US,3,5,6,7,2,5,5,6,3,4,4,2,2,1,50,1,7,1,60,1,3,2,29,30,30,3,4,4
MY,4,3,4,5,4,6,7,2,5,3,3,2,2,2,23,1,10,0,10,1,1,4,39,24,32,4,4,4
GB,1,3,6,7,4,5,5,6,1,7,2,1,2,1,50,1,7,1,60,2,3,2,23,24,35,2,4,4
MY,5,5,6,7,7,5,5,6,3,5,3,1,1,2,20,1,10,3,10,2,1,7,24,25,24,2,4,3
NONE,6,3,6,6,7,2,6,4,6,3,3,3,2,2,29,1,8,1,10,1,2,3,8,8,9,0,1,0
US,1,1,5,5,1,4,5,4,5,6,3,3,2,1,29,1,12,1,10,1,1,6,9,4,21,0,0,3
MY,3,7,5,7,5,7,7,7,1,1,3,2,2,2,20,1,10,1,10,2,1,5,41,40,42,4,4,4
MY,4,6,4,7,7,4,5,3,1,2,2,3,1,2,23,1,10,5,70,2,1,0,23,19,33,2,3,4
NONE,0,0,0,0,7,5,0,0,7,0,4,3,2,1,52,1,8,0,10,1,3,0,16,12,11,1,2,1
MY,5,4,6,7,4,4,5,4,1,4,3,1,2,2,25,1,10,4,10,2,1,5,35,34,24,4,4,3
SE,3,5,6,7,2,6,7,6,2,2,1,2,2,2,14,1,6,1,60,2,1,2,27,21,16,3,4,2
MY,2,5,2,6,6,7,5,7,4,3,2,3,1,2,21,1,10,1,10,2,1,6,17,8,27,1,1,3
MY,5,4,6,6,6,3,7,5,4,3,3,1,1,2,23,1,10,1,10,1,1,2,23,28,22,2,4,3
MY,2,1,2,1,6,2,6,2,6,6,2,1,1,2,19,1,10,1,10,2,1,4,1,1,0,0,0,0
PH,2,5,3,5,5,7,6,5,2,5,3,3,1,2,23,1,1,1,10,1,1,3,13,12,33,0,2,4
MY,7,1,7,5,3,4,7,5,5,2,2,3,1,2,20,1,10,1,10,2,1,2,27,8,28,3,1,4
MY,0,0,0,7,0,0,0,0,0,0,0,3,2,2,24,2,10,0,10,2,1,5,33,24,37,3,4,4
MY,1,7,7,7,5,7,7,7,4,7,1,3,2,2,17,2,10,0,10,2,1,3,33,17,40,3,3,4
MY,3,5,3,4,7,5,7,7,4,1,2,2,1,2,17,1,10,3,10,2,1,4,12,24,34,0,4,4
MY,7,7,1,7,5,7,7,7,1,7,1,3,2,2,17,2,10,0,10,2,1,3,32,18,35,3,3,4
MY,6,7,6,4,7,1,7,6,2,4,4,2,2,2,31,1,10,1,10,1,1,4,13,1,12,0,0,1
MY,3,5,2,7,7,2,7,4,5,5,3,3,1,2,21,1,10,1,70,2,1,4,27,19,28,3,3,4
MY,3,5,7,7,1,7,7,6,2,7,3,2,2,1,25,1,10,4,10,1,2,6,42,42,42,4,4,4
MY,6,4,2,5,3,1,5,6,2,4,3,2,3,2,21,1,10,5,70,2,1,2,25,10,24,2,2,3
MY,5,5,5,4,3,1,6,7,4,7,2,3,2,2,16,1,10,1,10,2,1,3,29,15,25,3,3,3
MY,6,6,7,2,7,3,6,3,5,6,2,1,2,2,20,1,4,1,10,2,1,4,18,8,11,1,1,1
MY,5,5,6,5,7,4,6,1,4,1,2,3,2,1,21,1,4,3,10,2,1,3,16,12,33,1,2,4
MY,4,2,5,7,6,4,5,3,3,6,4,1,2,2,22,1,10,1,70,1,1,5,19,15,12,2,3,1
MY,7,6,6,2,7,2,6,6,6,3,4,2,2,2,24,1,10,1,10,2,1,4,32,25,25,3,4,3
MY,4,4,7,5,4,5,5,6,2,5,3,3,2,2,24,1,10,1,70,1,1,4,31,32,38,3,4,4
MY,2,2,2,6,6,5,5,6,3,6,4,2,2,2,29,1,10,5,10,1,1,5,19,20,10,2,4,1
NONE,1,3,6,7,2,7,7,6,1,5,1,2,2,1,13,1,1,2,70,2,1,2,36,36,39,4,4,4
NONE,1,6,5,7,1,7,3,3,1,3,1,2,2,1,13,1,2,2,60,2,1,3,42,40,29,4,4,4
MY,6,1,6,6,6,6,7,5,6,5,2,1,1,2,18,1,10,1,10,2,1,4,12,15,15,0,3,2
AU,1,6,2,6,3,5,3,6,2,4,2,3,1,1,25,1,2,1,60,2,1,3,24,21,31,2,4,4
MY,5,6,4,7,7,3,6,5,4,3,4,1,1,2,30,2,10,1,10,2,2,4,25,18,18,2,3,2
US,2,6,7,7,2,6,6,6,1,6,1,3,2,1,16,1,1,1,60,2,1,2,36,27,39,4,4,4
FI,2,5,6,7,3,7,6,3,1,3,3,2,2,2,29,1,2,2,60,2,1,2,16,6,5,1,0,0
US,3,5,5,6,2,2,5,3,1,3,2,3,2,2,31,1,4,1,70,2,2,5,28,32,28,3,4,4
MY,2,6,3,7,6,6,5,7,4,6,3,1,2,2,22,2,10,1,10,2,1,3,37,32,38,4,4,4
MY,2,2,2,7,5,6,7,3,1,3,2,2,2,2,21,1,10,1,10,2,1,3,37,17,41,4,3,4
US,2,1,3,1,6,5,4,6,4,2,1,2,2,1,15,1,2,1,70,2,1,1,1,5,20,0,0,2
CA,1,5,3,7,2,4,1,5,1,5,3,1,3,1,38,2,2,2,60,2,2,3,38,24,40,4,4,4
MY,4,5,3,7,1,7,4,7,1,5,2,3,2,2,23,1,10,1,10,2,1,5,31,18,32,3,3,4
GB,1,1,5,5,5,7,2,3,2,6,3,3,2,1,70,1,1,1,60,1,3,1,8,4,11,0,0,1
